V1,V2,V3,V4,V5,V6,V7,V8,V9,,Family,Area
,,,0.590900309,0.30646705,0.830871768,,,,Laguna [kjq],Keresan,4
,,,0.318895164,0.383836406,0.089684413,,,,Nama [naq],Khoe,1
,,,0.309062315,0.296958594,0.193076066,,,,Korana [kqz],Khoe,1
,,,0.368637613,0.319697447,0.325117711,,,,||Gana [gnk],Khoe,1
,,,0.838157869,0.786598574,0.677642835,,,,Ju|'hoan [ktz],Kx'aa,1
,,,0.41228814,0.306107894,0.724623588,,,,Sandawe [sad],Khoe,1
,,,0.393518481,0.234715453,0.82352498,,,,Kiowa [kio],Kiowa-Tanoan,4
,,,0.559455929,0.724559084,0.773221614,,,,Kimaama [kig],Kolopom,5
,,,0.270826162,0.732608701,0.353933489,,,,Korean [kor],Korean,3
,,,0.816103379,0.309043786,0.313682747,,,,Kuot [kto],Kuot,5
,,,0.388532381,0.733084397,0.885461382,,,,Kusunda [kgg],Kusunda,3
,,,0.685868073,0.189627711,0.327545725,,,,Kutenai [kut],Kutenai,4
,,,0.374212963,0.278274774,0.762369282,,,,Kwaza [xwa],Kwaza,6
,,,0.696909244,0.383249323,0.228997606,,,,Laal [gdm],Laal,1
,,,0.389352149,0.851043005,0.523595756,,,,Doutai [tds],Lakes Plains,5
,,,0.760671129,0.53044805,0.70691633,,,,Warembori [wsa],Austronesian,5
,,,0.367831073,0.092903511,0.507236087,,,,Yimas [yee],Lower Sepik-Ramu,5
,,,0.619525797,0.71678439,0.798555154,,,,Canela-Krahô [ram],Macro-Je,6
,,,0.444384798,0.202318046,0.686974841,,,,Marind [mrz],Marind,5
,,,0.708705317,0.255809891,0.576368849,,,,Wichí [mzh],Matacoan,6
,,,0.911160341,0.260123659,0.55414419,,,,Jacaltec [jac],Mayan,4
,,,0.908925842,0.283713758,0.2810428,,,,Mam [mvc],Mayan,4
,,,0.783345368,0.211698742,0.462740852,,,,Tzotzil [tzc],Mayan,4
,,,0.902179633,0.256831082,0.294277437,,,,Tz'utujil [tzj],Mayan,4
,,,0.140687517,0.286578739,0.390094379,,,,Kanum [kcd],South New Guinea,5
,,,0.513258325,0.603622335,0.854735951,,,,Pirahã [myp],Mura,6
,,,0.284962804,0.322869422,0.835996371,,,,Alabama [akz],Muskogean,4
,,,0.266582435,0.3624757,0.894361137,,,,Koasati [cku],Muskogean,4
,,,0.528595742,0.251048481,0.8532056,,,,Chiricahua [apm],Dene-Yeniseic,4
,,,0.561343287,0.109237255,0.759470224,,,,Navajo [nav],Dene-Yeniseic,4
,,,0.582951922,0.415192117,0.868524018,,,,Slave [xsl],Dene-Yeniseic,4
,,,0.500554996,0.345365515,0.755551964,,,,Tanacross [tcb],Dene-Yeniseic,4
,,,0.247170832,0.269257639,0.781331014,,,,Tlingit [tli],Dene-Yeniseic,4
,,,0.260619955,0.668343084,0.423523558,,,,Nahali [nlx],Nahali,3
,,,0.149120893,0.508310619,0.402263584,,,,Hunzib [huz],Nakh-Daghestanian,3
,,,0.097665043,0.678253163,0.438518536,,,,Lezgian [lez],Nakh-Daghestanian,3
,,,0.073229733,0.662258096,0.386426677,,,,Ingush [inh],Nakh-Daghestanian,3
,,,0.418530696,0.19603255,0.856402595,,,,Mamainde [wmd],Nambikwara,6
,,,0.773847985,0.760567905,0.476651447,,,,Sango [sag],Adamawa-Ubangi,1
,,,0.719500897,0.284696007,0.43839905,,,,Bembe [bmb],Niger-Kongo,1
,,,0.802664404,0.289467086,0.424509041,,,,ChiNyanja [nya],Niger-Kongo,1
,,,0.741629231,0.311274195,0.413534733,,,,Holoholo [hoo],Niger-Kongo,1
,,,0.7669572,0.308809397,0.429717621,,,,Kamba [kam],Niger-Kongo,1
,,,0.757600666,0.294405356,0.390490626,,,,Gikuyu [kik],Niger-Kongo,1
,,,0.838962285,0.295740244,0.412058657,,,,Kiluba [lub],Niger-Kongo,1
,,,0.776401353,0.276675124,0.371335481,,,,KinyaRwanda [kin],Niger-Kongo,1
,,,0.837339669,0.377903959,0.414216918,,,,Kongo [kng],Niger-Kongo,1
,,,0.757491094,0.316629335,0.39293874,,,,Kwangari [kwn],Niger-Kongo,1
,,,0.752966276,0.324803234,0.369966436,,,,Lamba [lam],Niger-Kongo,1
,,,0.854246214,0.262433274,0.367282473,,,,Lingala [lin],Niger-Kongo,1
,,,0.688039717,0.317678501,0.375798045,,,,Lozi [loz],Niger-Kongo,1
,,,0.78293539,0.26734069,0.358690893,,,,LuGanda [lug],Niger-Kongo,1
,,,0.805479939,0.289640866,0.410862592,,,,Luvale [lue],Niger-Kongo,1
,,,0.767757825,0.302060867,0.387409937,,,,Makua [vmw],Niger-Kongo,1
,,,0.735528865,0.350355256,0.44287142,,,,Mambwe [mgr],Niger-Kongo,1
,,,0.716345847,0.288313714,0.392293805,,,,Mwera [mwe],Niger-Kongo,1
,,,0.732388396,0.298446612,0.369645614,,,,Ndebele [nbl],Niger-Kongo,1
,,,0.718651925,0.295845689,0.369832857,,,,Ndonga [ndo],Niger-Kongo,1
,,,0.839949184,0.326593786,0.430669737,,,,Nkore-Kiga [cgg],Niger-Kongo,1
,,,0.769284129,0.318838205,0.404145422,,,,Pare [asa],Niger-Kongo,1
,,,0.711072982,0.321770576,0.369196856,,,,Ronga [rng],Niger-Kongo,1
,,,0.78984456,0.321139004,0.435237328,,,,Runyankore [nyn],Niger-Kongo,1
,,,0.735134928,0.310087527,0.390684328,,,,Nyoro [nyo],Niger-Kongo,1
,,,0.724131978,0.313558724,0.373395949,,,,Sesotho [sot],Niger-Kongo,1
,,,0.758752707,0.259167919,0.384305736,,,,Shona [sna],Niger-Kongo,1
,,,0.737662834,0.259884558,0.341073875,,,,Sotho_South [sot-2],Niger-Kongo,1
,,,0.757138376,0.230873376,0.360425344,,,,Swahili [swh],Niger-Kongo,1
,,,0.719679793,0.285091148,0.320337191,,,,SiSwati [ssw],Niger-Kongo,1
,,,0.793574672,0.299246985,0.40319363,,,,Tonga [toi],Niger-Kongo,1
,,,0.731759184,0.261334905,0.369649093,,,,Venda [ven],Niger-Kongo,1
,,,0.709351392,0.24040294,0.351927904,,,,Xhosa [xho],Niger-Kongo,1
,,,0.801982141,0.309453834,0.38508627,,,,Yao [yao],Niger-Kongo,1
,,,0.717503981,0.228136079,0.36735098,,,,Zulu [zul],Niger-Kongo,1
,,,0.79859495,0.855010263,0.451586341,,,,Yoruba [yor],Niger-Kongo,1
,,,0.707969859,0.422659776,0.359452204,,,,Koromfe [kfz],Niger-Kongo,1
,,,0.586888548,0.843041151,0.172647437,,,,Supyire [spp],Niger-Kongo,1
,,,0.700507485,0.706515889,0.674798251,,,,Igbo [ibo],Niger-Kongo,1
,,,0.149446758,0.442667569,0.615245717,,,,Kolokuma [ijc],Niger-Kongo,1
,,,0.618198147,0.614010731,0.152581559,,,,Grebo [gry],Niger-Kongo,1
,,,0.741525918,0.611470158,0.73207029,,,,Ewe [ewe],Niger-Kongo,1
,,,0.856237129,0.300468968,0.405565572,,,,Diola [dyo],Niger-Kongo,1
,,,0.783458502,0.205382305,0.449002051,,,,Fula [fuh],Niger-Kongo,1
,,,0.879731226,0.452177166,0.359519882,,,,Wolof [wol],Niger-Kongo,1
,,,0.892805333,0.495934518,0.216853214,,,,Kisi [kss],Niger-Kongo,1
,,,0.453611906,0.767704771,0.698394664,,,,Bambara [bam],Mande,1
,,,0.802256873,0.540242557,0.570685637,,,,Bagirmi [bmi],Nilo-Saharan,1
,,,0.396444215,0.604170223,0.476629399,,,,Fur [fvr],Nilo-Saharan,1
,,,0.37476822,0.423310918,0.718685481,,,,Kunama [kun],Nilo-Saharan,1
,,,0.67870179,0.633359832,0.789689285,,,,Madi [mhi],Nilo-Saharan,1
,,,0.869766277,0.303669901,0.585448064,,,,Lango [laj],Nilo-Saharan,1
,,,0.831378055,0.308240389,0.498228429,,,,Turkana [tuv],Nilo-Saharan,1
,,,0.269351924,0.482537496,0.5082637,,,,Nubian [kzh],Nilo-Saharan,1
,,,0.387922641,0.215944031,0.443303427,,,,Kanuri [knc],Nilo-Saharan,1
,,,0.682662508,0.727504655,0.554116614,,,,Koyra Chiini [khq],Nilo-Saharan,1
,,,0.628478901,0.329771141,0.165988931,,,,Murle [mur],Nilo-Saharan,1
,,,0.308604058,0.633178889,0.752177849,,,,Nivkh [niv],Chukotko-Kamchatkan,3
,,,0.309434393,0.189370686,0.661247405,,,,Abkhaz [abk],North-west Caucasus,3
,,,0.427820796,0.046012361,0.452536155,,,,Coos [csz],Oregon Coast,4
,,,0.844326513,0.527009587,0.300016159,,,,Mixtec [mim],Otomanguean,4
,,,0.889231698,0.395993622,0.223923705,,,,Otomi [otm],Otomanguean,4
,,,0.085146079,0.542893995,0.51930346,,,,Paez [pbb],Paez,6
,,,0.166182303,0.427317787,0.534643815,,,,Capanahua [kaq],Panoan,6
,,,0.179597592,0.631831894,0.626268488,,,,Shipibo [shp],Panoan,6
,,,0.606516897,0.214709382,0.71754155,,,,Yagua [yad],Yagua,6
,,,0.403409328,0.282926509,0.240672926,,,,Mutsun [css-2],Yok-Utian,4
,,,0.33913748,0.297253064,0.318578715,,,,Klamath [kla],Klamath,4
,,,0.089943065,0.444010854,0.485813826,,,,Maidu [nmu],Maiduan,4
,,,0.086617071,0.708065967,0.443020599,,,,Nisenan [nsz],Maiduan,4
,,,0.375788209,0.315128232,0.358517309,,,,Miwok [skd],Miwok,4
,,,0.349848425,0.163904523,0.280886748,,,,Nez Perce [nez],Sahaptian,4
,,,0.726187363,0.127323138,0.577564838,,,,Gitksan [git],Tsimshian,4
,,,0.860806851,0.211528093,0.67854196,,,,Nisgha [ncg],Tsimshian,4
,,,0.809634498,0.36216364,0.232303559,,,,Sm'algyax [tsi],Tsimshian,4
,,,0.189265045,0.282960291,0.682634085,,,,Wintu [wit-2],Wintuan,4
,,,0.154807481,0.404130155,0.409397363,,,,Quechua_Huallaga [qvh],Quechuan,6
,,,0.230883525,0.484688927,0.381511147,,,,Quechua_Imbabura [qvi],Quechuan,6
,,,0.758215824,0.60478877,0.506238255,,,,Vano [vnk],Austronesian,5
,,,0.723455781,0.176294146,0.618979733,,,,Salinan [sln],Salinan,4
,,,0.620994056,0.164652424,0.299572762,,,,Comox [coo],Salish,4
,,,0.592813963,0.098614483,0.286075251,,,,Halkomelem [hur],Salish,4
,,,0.669243961,0.168499433,0.209278107,,,,Squamish [squ],Salish,4
,,,0.748706086,0.08863027,0.709606871,,,,Coeur d'Alene [crd],Salish,4
,,,0.393914551,0.430400754,0.642227933,,,,Sentani [set],Trans New Guinea,5
,,,0.219880136,0.535887519,0.469597144,,,,Hanga_Hundi [wos],Sepik,5
,,,0.131772975,0.421897287,0.510129648,,,,Iatmul [ian],Sepik,5
,,,0.237649964,0.813772084,0.507400803,,,,Awtuw [kmn],Sepik,5
,,,0.359617275,0.247740535,0.482768958,,,,Alamblak [amp],Sepik,5
,,,0.215950198,0.725820317,0.395071245,,,,Yessan-Mayo [yss],Sepik,5
,,,0.531465407,0.877739141,0.519815864,,,,Bai [bca],Tibeto-Burman,3
,,,0.325642123,0.689748363,0.570392926,,,,Garo [grt],Tibeto-Burman,3
,,,0.076841803,0.696147078,0.573365094,,,,Kokborok [trp],Tibeto-Burman,3
,,,0.03036649,0.395105487,0.68038602,,,,Belhare [byw],Tibeto-Burman,3
,,,0.181662095,0.62378871,0.408472954,,,,Byansi [bee],Tibeto-Burman,3
,,,0.057556533,0.349372327,0.668330689,,,,Camling [rab],Tibeto-Burman,3
,,,0.183574426,0.687278884,0.493375696,,,,Chantyal [chx],Tibeto-Burman,3
,,,0.139206328,0.557988898,0.56447979,,,,Chepang [cdm],Tibeto-Burman,3
,,,0.257633449,0.68327595,0.566620884,,,,Gurung [gvr],Tibeto-Burman,3
,,,0.097053356,0.555792504,0.7304716,,,,Hayu [vay],Tibeto-Burman,3
,,,0.105143191,0.448946989,0.545202778,,,,Kham [kgj],Tibeto-Burman,3
,,,0.092283322,0.440585633,0.44294659,,,,Kinnauri [kfk],Tibeto-Burman,3
,,,0.1573376,0.677725107,0.614621879,,,,Ladakhi [lbj],Tibeto-Burman,3
,,,0.050583954,0.415269457,0.615181268,,,,Limbu [lif],Tibeto-Burman,3
,,,0.14870353,0.631368064,0.511469908,,,,Magar [mgp],Tibeto-Burman,3
,,,0.182802139,0.730842615,0.55807953,,,,Nar_Phu [npa],Tibeto-Burman,3
,,,0.161977228,0.649725819,0.530249548,,,,Newari_Dolakha [new-2],Tibeto-Burman,3
,,,0.090882686,0.62031331,0.559715457,,,,Newar_Kathmandu [new],Tibeto-Burman,3
,,,0.269887836,0.746924288,0.579758565,,,,Sherpa [xsr],Tibeto-Burman,3
,,,0.215358177,0.788642454,0.532281193,,,,Tamang [tge],Tibeto-Burman,3
,,,0.298270768,0.759758164,0.588225892,,,,Thakali [ths],Tibeto-Burman,3
,,,0.084507037,0.560125025,0.530373609,,,,Thangmi [thf],Tibeto-Burman,3
,,,0.200864038,0.810965468,0.642466146,,,,Lhasa_Tibetan [bod],Tibeto-Burman,3
,,,0.238424728,0.689402183,0.564196106,,,,Tshangla [tsj],Tibeto-Burman,3
,,,0.448394183,0.864278897,0.672560199,,,,Akha [ahk],Tibeto-Burman,3
,,,0.345949031,0.84759945,0.556868053,,,,Burmese [mya],Tibeto-Burman,3
,,,0.560855962,0.849314884,0.739303622,,,,Lahu [lhu],Tibeto-Burman,3
,,,0.430695023,0.802775834,0.610148073,,,,Lisu [lis],Tibeto-Burman,3
,,,0.551976825,0.887561717,0.453361394,,,,Cantonese [yue],Tibeto-Burman,3
,,,0.559087874,0.848175931,0.400300602,,,,Hakka [hak],Tibeto-Burman,3
,,,0.573109444,0.833572386,0.443192436,,,,Yunnan [smm],Tibeto-Burman,3
,,,0.585930503,0.879889226,0.452382725,,,,Mandarin [cmn],Tibeto-Burman,3
,,,0.708435597,0.804379224,0.648116014,,,,Kayah_Li [eky],Tibeto-Burman,3
,,,0.314203372,0.823471254,0.655459457,,,,Ao [njo],Tibeto-Burman,3
,,,0.463635122,0.709104032,0.730205647,,,,Chin_Tiddim [ctd],Tibeto-Burman,3
,,,0.441633356,0.784724619,0.912347953,,,,Hakha_Lai [cnh],Tibeto-Burman,3
,,,0.285925452,0.761213991,0.732336908,,,,Meitei [mni],Tibeto-Burman,3
,,,0.4076245,0.734029482,0.741941577,,,,Mizo [lus],Tibeto-Burman,3
,,,0.331912883,0.821616973,0.466044425,,,,Lepcha [lep],Tibeto-Burman,3
,,,0.285405503,0.677856238,0.786726987,,,,Dulong [duu],Tibeto-Burman,3
,,,0.294960203,0.78429514,0.692998105,,,,Pumi [pmi],Tibeto-Burman,3
,,,0.114639669,0.663609432,0.603364193,,,,Qiang [qxs],Tibeto-Burman,3
,,,0.324042477,0.408291634,0.969434498,,,,Biloxi [bll],Siouan,4
,,,0.414919207,0.353926906,0.920717102,,,,Crow [cro],Siouan,4
,,,0.400314277,0.225330348,0.952306128,,,,Hidatsa [hid],Siouan,4
,,,0.733485227,0.458813103,0.967366736,,,,Lakhota [lkt],Siouan,4
,,,0.293671893,0.299259773,0.920615548,,,,Mandan [mhq],Siouan,4
,,,0.647790277,0.371478796,0.866351161,,,,Omaha [oma],Siouan,4
,,,0.66060957,0.304273632,0.698375829,,,,I’saka [ksi],Skou,5
,,,0.668899413,0.659524911,0.693769684,,,,Dumo [vam],Skou,5
,,,0.608532122,0.408050188,1,,,,Skou [skv],Skou,5
,,,0.553962697,0.456066973,0.677020539,,,,Wutung [wut],Skou,5
,,,0.662882871,0.307455836,0.719248697,,,,Barupu [wra],Skou,5
,,,0.550890105,0.201068369,0.438087879,,,,Bilua [blb],Solomons East Papuan,5
,,,0.40023616,0.754775377,0.303363057,,,,Savosavo [svs],Solomons East Papuan,5
,,,0.410096842,0.126062681,0.61773372,,,,Lavukaleve [lvk],Solomons East Papuan,5
,,,0.817858934,0.365252513,0.690346393,,,,Sulka [sua],Sulka,5
,,,0.186718798,0.427944295,0.865738513,,,,Araona  [aro],Tacanan,6
,,,0.767365907,0.793989072,0.478494403,,,,Dong [doc],Tai-Kadai,3
,,,0.736994936,0.756101239,0.493287018,,,,Lao [lao],Tai-Kadai,3
,,,0.75686348,0.781812994,0.499915832,,,,Mulao [mlm],Tai-Kadai,3
,,,0.716370053,0.829777835,0.475732315,,,,Shan [shn],Tai-Kadai,3
,,,0.746234996,0.753616534,0.493421993,,,,Thai [tha],Tai-Kadai,3
,,,0.388813261,0.292172956,0.656276114,,,,Takelma [tkm],Takelma,4
,,,0.314688363,0.684544487,0.65116934,,,,Pawaian [pwa],Trans New Guinea,5
,,,0.349548869,0.321300309,0.657471776,,,,Tol [jic],Jicaque,4
,,,0.213172754,0.38630419,0.781862578,,,,Tonkawa [tqw],Tonkawa,4
,,,0.75858145,0.212989422,0.499609785,,,,Bukiyip_Arapesh [ape],Torricelli,5
,,,0.730704243,0.425963275,0.55894571,,,,Olo [ong],Torricelli,5
,,,0.562366585,0.511983781,0.691583319,,,,One [aun],Torricelli,5
,,,0.439875411,0.38141865,0.768544362,,,,Asmat [asc],Trans New Guinea,5
,,,0.337175821,0.718267937,0.50480987,,,,Suena [sue],Trans New Guinea,5
,,,0.307345699,0.383923779,0.804257796,,,,Dani [dni],Trans New Guinea,5
,,,0.175474379,0.359287462,0.614346699,,,,Fore [for],Trans New Guinea,5
,,,0.232904089,0.625716149,0.647918256,,,,Kewa [kew],Trans New Guinea,5
,,,0.161708161,0.556265045,0.705066425,,,,Fasu [faa],Trans New Guinea,5
,,,0.536482251,0.449621683,0.800649709,,,,Amele [aey],Trans New Guinea,5
,,,0.432975296,0.62714911,0.739142722,,,,Kobon [kpw],Trans New Guinea,5
,,,0.350094898,0.531496126,0.668012599,,,,Tauya [tya],Trans New Guinea,5
,,,0.546442847,0.292065883,0.83142948,,,,Usan [wnu],Trans New Guinea,5
,,,0.52971966,0.526667092,0.914171542,,,,Mairasi [zrs],Tanah Merah-Mairasi,5
,,,0.285025707,0.455902009,0.678439103,,,,Una [mtg],Trans New Guinea,5
,,,0.608379496,0.581800482,0.895399112,,,,Kolana [kvw],Timor-Alor-Pantar,5
,,,0.522251836,0.772887701,0.618947787,,,,Oirata [oia],Timor-Alor-Pantar,5
,,,0.629076637,0.449552523,0.918032952,,,,Tanglapui [tpg],Timor-Alor-Pantar,5
,,,0.604456791,0.490876648,0.712550287,,,,Kamang [woi],Timor-Alor-Pantar,5
,,,0.334177619,0.416017268,0.846777838,,,,Ekagi [ekg],Trans New Guinea,5
,,,0.29896886,1,0.459298071,,,,Trumai [tpy],Trumai,6
,,,0.108034166,0.333179421,0.392810257,,,,Barasano [bsn],Tucanoan,6
,,,0.186530365,0.309524403,0.345120726,,,,Cubeo [cub],Tucanoan,6
,,,0.351701539,0.189141599,0.798687466,,,,Tunica [tun],Tunica,4
,,,0.665160653,0.498391479,0.828140593,,,,Guarani [gug],Tupi,6
,,,0.471809006,0.485563881,0.799057422,,,,Urubu-Kaapor [urb],Tupi,6
,,,0.36666858,0.59417239,0.179802513,,,,Estonian [est],Uralic,3
,,,0.352499179,0.561969246,0.170052838,,,,Finnish [fin],Uralic,3
,,,0.253982947,0.602153194,0.365305707,,,,Sami [sme],Uralic,3
,,,0.136833153,0.50895007,0.302473242,,,,Nenets [yrk],Uralic,3
,,,0.200688128,0.478805951,0.479322147,,,,Nganasan [nio],Uralic,3
,,,0.374230137,0.515248796,0.230515774,,,,Hungarian [hun],Uralic,3
,,,0.364520634,0.524189939,0.42213972,,,,Khanty [kca],Uralic,3
,,,0.700398015,0.291760338,0.281669151,,,,Pipil [ppl],Uto-Aztecan,4
,,,0.343403775,0.605836132,0.306674261,,,,Yaqui_Arizona [yaq],Uto-Aztecan,4
,,,0.149124393,0.408415168,0.596357226,,,,Hopi [hop],Uto-Aztecan,4
,,,0.181311899,0.306131619,0.458187415,,,,Comanche [com],Uto-Aztecan,4
,,,0.309568908,0.114026109,0.553865818,,,,Kawaiisu [xaw],Uto-Aztecan,4
,,,0.158851831,0.285190196,0.636654029,,,,Paiute_Northern [pao],Uto-Aztecan,4
,,,0.191309917,0.319758187,0.38972554,,,,Tümpisa [par],Uto-Aztecan,4
,,,0.225776849,0.315922928,0.537381146,,,,Ute [ute],Uto-Aztecan,4
,,,0.225303595,0.225915363,0.532181984,,,,Cahuilla [chl],Uto-Aztecan,4
,,,0.20832077,0.774969174,0.479436608,,,,Hup [jup],Nadahup,6
,,,0.639083733,0.42817484,0.228647724,,,,Makah [myh],Wakashan,4
,,,0.266512532,0.553291096,0.685969632,,,,Waorani [auc],Waorani,6
,,,0.262329122,0.645556416,0.486097319,,,,Warao [wba],Warao,6
,,,0.287420373,0.300974452,0.667622817,,,,Washo [was],Washo,4
,,,0.339303419,0.342362925,0.983460075,,,,Iha [ihp],Trans New Guinea,5
,,,0.520165666,0.429844089,0.77942408,,,,Mor [moq],Mor,5
,,,0.750070632,0.615872174,0.683637697,,,,Hatam [had],Hatam,5
,,,0.824820743,0.628005134,0.655797242,,,,Mpur [akc],West Papuan,5
,,,0.829137891,0.401169452,0.63824576,,,,Sahu [saj],West Papuan,5
,,,0.79752953,0.631626365,0.658953614,,,,Ternate [tft],West Papuan,5
,,,0.81267566,0.455867947,0.749107582,,,,Tidore [tvo],West Papuan,5
,,,0.736025792,0.415070086,0.77413685,,,,Tobelo [tlb],West Papuan,5
,,,0.851442153,0.511778121,0.604395066,,,,West Makian [mqs],West Papuan,5
,,,0.728764077,0.859725289,0.612055228,,,,Abun [kgr],West Papuan,5
,,,0.849987478,0.558084126,0.573094126,,,,Mamanwa [mmn],Austronesian,5
,,,0.321700419,0.895366175,0.626596103,,,,Sanuma [xsu],Yanomami,6
,,,0.532000128,0.627328113,0.91004876,,,,Yawa [yva],West Papuan,5
,,,0.4109044,0.195194606,0.330711081,,,,Ket [ket],Dene-Yeniseic,3
,,,0.454255934,0.30208781,0.935616602,,,,Yuchi [yuc],Yuchi,4
,,,0.209629564,0.499354568,0.479991372,,,,Yukaghir [ykg],Yukaghir,3
,,,0.276944334,0.730699812,0.304367985,,,,Zuni [zun],Zuni,4
,,,0.248428624,0.478049376,0.724297546,,,,Damal [uhn],Damal,5
,,,0.317647202,0.385396725,0.840590582,,,,Lani [dnw],Trans New Guinea,5
,,,0.883505645,0.27440508,0.691309061,,,,Ata [ata],Ata,5
,,,0.265044991,0.268612761,0.331222531,,,,Touo [tqu],Touo,5
,,,0.707852116,0.749340327,0.325151913,,,,Tok Pisin [tpi],creole,5
,,,0.740097001,0.515840105,0.518518683,,,,Papuan Malay [pmy],creole,5
,,,0.757402758,0.790514239,0.353388456,,,,Ndyuka [djk],creole,6
,,,0.681545674,0.774195043,0.385806024,,,,Sranan [srn],creole,6
,,,0.371933468,0.542099006,0.225962792,,,,Latin [lat],Indo-European,3
,,,0.197468665,0.421279028,0.399900941,,,,Kurux [kru],Dravidian,3
,,,0.821755098,0.64382744,0.316102092,,,,Puyuma [pyu],Austronesian,5
,,,0.120576216,0.548180539,0.439144787,,,,Kazakh [kaz],Turkic,3
,,,0.198486522,0.710703749,0.509460873,,,,Manange [nmm],Tibeto-Burman,3
,,,0.592237286,0.902041591,0.401276291,,,,Shanghai [wuu],Tibeto-Burman,3
,,,0.139158057,0.581889007,0.410896988,,,,Spiti [bod-2],Tibeto-Burman,3
,,,0.172207542,0.579346367,0.377074618,,,,Kanashi [xns],Tibeto-Burman,3
,,,0.190034081,0.606898155,0.49266859,,,,Pattani [lae],Tibeto-Burman,3
,,,0.64062118,0.907174659,0.406503841,,,,Amoy [nan],Tibeto-Burman,3
,,,0.706025879,0.176064985,0.793778099,,,,Mali [gcc],Baining,5
,,,0.226094782,0.523333506,0.277019961,,,,Proto-IndoEuropean [xxx-25],Indo-European,3
,,,0.79989398,0.351424859,0.597521434,,,,Proto-Oceanic [xxx-26],Austronesian,5
,,,0.990258263,0.487695249,0.536080263,,,,Proto-Austronesian [xxx-22],Austronesian,5
,,,0.85942918,0.426282934,0.264645981,,,,Wuvulu [wuv],Austronesian,5
,,,0.825775684,0.420057374,0.595119383,,,,Rote [twu],Austronesian,5
,,,0.899102881,0.409569763,0.758211627,,,,Dobel [kvo],Austronesian,5
,,,0.694898721,0.749902655,0.506809887,,,,Hlai [lic],Tai-Kadai,3
,,,0.266202515,0.210036997,0.480296246,,,,Nen [nqn],South New Guinea,5
,,,0.072651909,0.406398536,0.604090067,,,,Yamphu [ybi],Tibeto-Burman,3
,,,0.229934591,0.434287836,0.6591865,,,,Cogtse Gyarong [jya],Tibeto-Burman,3
,,,0.920315122,0.557833093,0.573351965,,,,Nahavaq [sns],Austronesian,5
,,,0.794429078,0.511227013,0.647821243,,,,Abma [app],Austronesian,5
,,,0.739860222,0.617695786,0.867486573,,,,Abui [abz],Timor-Alor-Pantar,5
,,,0.160272064,0.777362204,0.569539181,,,,Kurtöp [xkz],Tibeto-Burman,3
,,,0.754505657,0.576463027,0.619988475,,,,Kesui [wah],Austronesian,5
,,,0.733285057,0.628752649,0.644804626,,,,Onin [oni],Austronesian,5
,,,0.661712319,0.532761888,0.652287698,,,,Uruangnirin [urn],Austronesian,5
,,,0.720362611,0.533990159,0.596906256,,,,Hiw [hiw],Austronesian,5
,,,0.655109137,0.65926663,0.656356463,,,,Arguni [agf],Austronesian,5
,,,0.704507926,0.55079973,0.679796147,,,,Tehit Imyan [kps-2],West Papuan,5
,,,0.787675587,0.88771312,0.427305108,,,,Luangiua [ojv],Austronesian,5
,,,0.328463186,0.324408368,0.743356513,,,,Eyak [eya],Dene-Yeniseic,4
,,,0.88695679,0.55163261,0.439568461,,,,Dohoi [otd],Austronesian,5
,,,0.096003563,0.717914544,0.532677029,,,,Dzongkha [dzo],Tibeto-Burman,3
,,,0.026776777,0.362619851,0.656805093,,,,Thulung [tdh],Tibeto-Burman,3
,,,0.391478828,0.909554805,0.620075298,,,,Turung [try],Tibeto-Burman,3
,,,0.197469707,0.736610776,0.714994426,,,,Lhomi [lhm],Tibeto-Burman,3
,,,0.738453297,0.462874362,0.565450341,,,,Wooi [wbw],Austronesian,5
,,,0.216568712,0.22652462,0.63761644,,,,Berik [bkl],Trans New Guinea,5
,,,0.743137644,0.517387159,0.655864218,,,,Wandamen [wad],Austronesian,5
,,,0.79791304,0.81798832,0.585424522,,,,Tai Aiton [aio],Tai-Kadai,3
,,,0.278532568,0.513220016,0.221943575,,,,Gothic [got],Indo-European,3
,,,0.773437174,0.543106358,0.383149647,,,,Pendau [ums],Austronesian,5
,,,0.385344295,0.607408176,0.796534211,,,,Dom [doa],Trans New Guinea,5
,,,0.330414105,0.80289126,0.472259852,,,,Kunjen [kjn],Pama-Nyungan,2
,,,0.350478813,0.803768491,0.437447892,,,,Gabigabi [xxx-11],Pama-Nyungan,2
,,,0.372713903,0.71098031,0.4814015,,,,Dharawal [tbh],Pama-Nyungan,2
,,,0.328380641,0.729194483,0.476960112,,,,Nyungar [nys],Pama-Nyungan,2
,,,0.172887742,0.431238526,0.284110812,,,,Sindhi [snd],Indo-European,3
,,,0.652288311,0.076824465,0.417824041,,,,Chinook [chh],Chinook,4
,,,0.764813388,0.4196342,0.504011136,,,,Banggai [bgz],Austronesian,5
,,,0.891178668,0.552239217,0.509284176,,,,Tengger [tes],Austronesian,5
,,,0.333452122,0.391280509,0.663817061,,,,Momu [fqs],Kwomtari,5
,,,0.294725982,0.449979219,0.505958098,,,,Dharuk [xxx-8],Pama-Nyungan,2
,,,0.749190788,0.584737255,0.560498776,,,,Uab Meto [aoz],Austronesian,5
,,,0.65187552,0.642847196,0.838985783,,,,Bunaq [bfn],Timor-Alor-Pantar,5
,,,0.995108871,0.563617246,0.502869146,,,,Bunun [bnn],Austronesian,5
